Episode:  1
[1.1490950621861327, -0.42861674761187524]
[1.1357702076039917, -0.10437743567375873]
[1.142936283905554, 0.3910204877362511]
[1.1803310316853892, 1.104769423457173]
[1.253417652334976, 1.8186954025262847]
[1.360125085672097, 2.44960193095857]
[1.4985818322803288, 3.088667933370705]
[1.6690800876712695, 3.731262282266911]
[1.8737215418605162, 4.454395885302951]
[2.1137641852121787, 5.147309848763554]
[2.3858097529966003, 5.7345128626132915]
[2.6847317440678022, 6.222366780234792]
[3.0045765312636767, 6.571424707600196]
[-2.94555748287219, 6.750627014148567]
[-2.6169996552952233, 6.391686088930111]
[-2.310459491708536, 5.869920454537383]
[-2.031992063878582, 5.268776658660764]
[-1.7855515871372545, 4.588842410992346]
[-1.5695850483200342, 4.049819141696469]
[-1.3807329198904137, 3.504265995488356]
[-1.2154282274102954, 3.107921703716374]
[-1.0692246986203147, 2.7402194478828505]
[-0.9404772353464366, 2.409679083072274]
[-0.8272250049114316, 2.120410134327922]
[-0.7318222606766267, 1.6956996350642768]
[-0.6566128916956004, 1.3126751241767776]
[-0.5941054235405168, 1.1876236020265671]
[-0.5426809736354743, 0.8693543941751416]
[-0.5009355939873039, 0.8004607917516837]
[-0.4621227061227149, 0.7520547228318799]
[-0.43080356889584603, 0.5007107662428765]
[-0.4060413761265478, 0.4897769445290575]
[-0.38151456610640055, 0.49129545627682814]
[-0.35771476928939006, 0.4606964164035954]
[-0.33513405883777736, 0.4425320016609172]
[-0.31761158922424615, 0.2583667828803242]
[-0.3034645301576946, 0.30751557978173416]
[-0.287801262196417, 0.31901513866937026]
[-0.2713620589264045, 0.338552992131135]
[-0.25818054997716233, 0.1887073658385562]
[-0.2478319158746709, 0.22523799826110097]
[-0.23997483130235553, 0.08904538463151207]
[-0.23434121764482052, 0.1362991616698905]
[-0.22628343178413912, 0.18601227275737048]
[-0.22009135588651496, 0.06167076314759762]
[-0.21555509737723044, 0.11977957722377547]
[-0.20918030461945047, 0.13521213308742117]
[-0.205286599082239, 0.02053608840103255]
[-0.20259848027395533, 0.08698866393031651]
[-0.20101476961471043, -0.023640237560516753]
[-0.20046618918348535, 0.04558345480952605]
[-0.19757943973213177, 0.06988652324462213]
[-0.19677906550002566, -0.037871553960370896]
[-0.19688152409316784, 0.033773210234691625]
[-0.19453412595458008, 0.060122715308811275]
[-0.19417853246267214, -0.04589897563250124]
[-0.19464537486239752, 0.02722527964348112]
[-0.19259366880327944, 0.054842962721239424]
[-0.1924746513633968, -0.05008226512592709]
[-0.19312671332555986, 0.023999786639411436]
[-0.19121508188834957, 0.05246547084900596]
[-0.19119584019029734, -0.05169580292692286]
[-0.1919110266590902, 0.02308834417520733]
[-0.19002845644494482, 0.052214464390607326]
[-0.190005820428075, -0.051309023715812085]
[-0.19068585498305302, 0.024107641516689593]
[-0.18873621458688072, 0.053877974330196546]
[-0.18861357316220184, -0.04897231734304659]
[-0.1902699021269716, -0.017280841247745496]
[-0.19037262421118895, 0.013171957879050164]
[-0.18896253976667943, 0.043231419901327534]
[-0.18937229754268703, -0.05962173094163761]
[-0.19045718145289436, 0.01622637453333825]
[-0.18889635589400156, 0.04620664782237101]
[-0.1891572930168559, -0.05664413273653708]
[-0.19009124700224067, 0.019285973321141056]
[-0.18837339551834598, 0.04942808603464276]
[-0.18846715663484748, -0.053178530694693776]
[-0.19033066830177914, -0.021361935982566423]
Episode : 3 total_reward : -189.07 Avg Reward : -120.01
Episode:  4
[-0.47356729682416693, 0.3524339302958781]
[-0.45670181351090333, 0.3221854022346799]
[-0.44113497729984763, 0.3004880462075423]
[-0.4264559009454225, 0.2866750079694615]
[-0.4122821635857994, 0.2802744864154587]
[-0.398250293053354, 0.28100033488235304]
[-0.3840066353351812, 0.28874597384455]
[-0.3691984351778501, 0.303582032448698]
[-0.35346493277506186, 0.3257580636628296]
[-0.33642826439237705, 0.35570867164456865]
[-0.31768393690457186, 0.394064427867636]
[-0.2979017369134427, 0.39722357177753437]
[-0.28215004022091916, 0.232844295923411]
[-0.2699215503828256, 0.2562952976003211]
[-0.2563667198586774, 0.2858979233656111]
[-0.24560609965563174, 0.1445268847562073]
[-0.2372882981465998, 0.1881851756050717]
[-0.23113411148399887, 0.057982290898964034]
[-0.22692789579887984, 0.11026633650580189]
[-0.22006618806851064, 0.16420197270896678]
[-0.21487595977656504, 0.04340715896886145]
[-0.21117842247903118, 0.10449433293249438]
[-0.20550536613283032, 0.12242792091553943]
[-0.20219832147768768, 0.009853865290163258]
[-0.20000013910302616, 0.07807342969630172]
[-0.19882502617159759, -0.031068912439160337]
[-0.19861657495895635, 0.039406960944800645]
[-0.19601223356631037, 0.0647666947610415]
[-0.19544548755864577, -0.04209685445445996]
[-0.1957402157746735, 0.030307725813349506]
[-0.1935498775754252, 0.05730580215658127]
[-0.19332118855634528, -0.04815824139338968]
[-0.1938889039273124, 0.025449626554712175]
[-0.19191537424859506, 0.053491560593976945]
[-0.19185448003314054, -0.05105579197578819]
[-0.19254665361436984, 0.023368848726621136]
[-0.19065863699026941, 0.05215181623739737]
[-0.19064754711558374, -0.05170822124997586]
[-0.19135601629868715, 0.023369453925841055]
[-0.18945204509407843, 0.052789394258506414]
[-0.189393109628623, -0.05043197564028429]
[-0.19002133697828194, 0.02530288165392701]
[-0.18800337606862483, 0.05541555473235476]
[-0.18779447443015806, -0.04705948919368775]
[-0.18934473017767983, -0.014950740707176682]
[-0.18931921540420227, 0.01597133164627654]
[-0.18775584505104925, 0.04656348247985087]
[-0.18798377485571116, -0.0556806746663247]
[-0.1899652289289917, -0.02357748826490405]
[-0.19037695791886344, 0.0071083286700358295]
[-0.18926842857334947, 0.03723284515052034]
[-0.18998054224414274, -0.06571739198225893]
[-0.19137665467024112, 0.009872894938325688]
[-0.19014403843546823, 0.03943175445258355]
[-0.1907585336018882, -0.06401156110938212]
[-0.19208023696025123, 0.011143426774853665]
[-0.19079385771137014, 0.04031174318038773]
[-0.19137329155442195, -0.06348909690246123]
[-0.19267724048360924, 0.01133113973497353]
[-0.1913895118445934, 0.04017800582566083]
[-0.19198356346574252, -0.06394007067163193]
[-0.19331809848636627, 0.010558669846677679]
[-0.1920773483416447, 0.039071335942190075]
[-0.1927356260866504, -0.06540244574241573]
[-0.19415293150420965, 0.00871022904004308]
[-0.19301525174643297, 0.036796961271028675]
[-0.19046582590170757, 0.06518007251798184]
[-0.18980436267714085, -0.038721543535320174]
[-0.19096693534132703, -0.007781363032120708]
[-0.19060664731791022, 0.022192883968786683]
[-0.18875115327064718, 0.052026877921738324]
[-0.18872075239779607, -0.050810843007693104]
[-0.19046993134810064, -0.019156315004485294]
[-0.190668582317147, 0.01121027624263684]
[-0.18935999650841673, 0.04113315610657027]
[-0.18987940337377918, -0.061909430721075506]
[-0.19108482226697765, 0.013692674993131204]
[-0.1896583743452287, 0.043365241876818984]
[-0.19007078956032863, -0.05986185048081658]
[-0.19117695893643605, 0.015615075436519361]
[-0.1896561574946536, 0.0452169822347831]
[-0.18997647040118926, -0.05802949849620856]
[-0.19099026919825235, 0.017477546613678438]
[-0.18937436419994746, 0.04715865331851818]
[-0.18959436221424575, -0.05595857389044091]
[-0.19050007729295348, 0.019729970742130815]
[-0.18876561902998468, 0.04964835977661801]
[-0.18885367696005062, -0.053170676979263906]
[-0.18961085990698212, 0.02288335910201217]
[-0.18770771073692938, 0.05324260770009159]
[-0.18760289528598983, -0.04904998966251775]
[-0.18924955872035598, -0.016816547712125533]
[-0.1893155424697932, 0.014177197734629186]
[-0.18784133129209524, 0.044791249373293686]
[-0.18815852473605732, -0.05747898713177132]
[-0.1891206227730411, 0.018995065652421227]
[-0.1874042481166538, 0.04965992060306645]
[-0.18747350966188048, -0.0524303824121431]
[-0.18928652176659977, -0.02009010177663411]
[-0.18951576852662644, 0.010920231375557955]
Episode : 4 total_reward : -5.09 Avg Reward : -91.28
Episode:  5
[2.8697076545488427, -0.5614489025016585]
[2.8410056849972385, -0.5866298795624876]
[2.8114268016937007, -0.5965254525790139]
[2.7817390101382955, -0.590986209637202]
[2.7527072881456576, -0.5702826700683389]
[2.725073139494132, -0.5350832759926675]
[2.6995355679461266, -0.48641958592752427]
[2.676734031863039, -0.42564185739597404]
[2.6572337672570274, -0.3543687268444975]
[2.6415136820310305, -0.2744346821953748]
[2.629956852543952, -0.18783849728778856]
[2.6283990737777145, 0.12552734663832005]
[2.6424410398360223, 0.43615129569401223]
[2.6750939223340877, 0.8699640042286024]
[2.7289229161502027, 1.2831957484159926]
[2.8026350978794996, 1.665291520755881]
[2.894411906317173, 2.005780816751061]
[3.001921877686698, 2.294618038029925]
[3.122356663176829, 2.522773381575318]
[-3.0306842266569003, 2.683003312258949]
[-2.8943429265370746, 2.770648692534083]
[-2.7554702308041015, 2.784259136784844]
[-2.61771739838624, 2.725854159929625]
[-2.484553189743666, 2.600714185773316]
[-2.3591172710055415, 2.4167225637516703]
[-2.247447473277995, 2.0500693453501837]
[-2.155025418087844, 1.646812862255863]
[-2.0833962357740683, 1.2183544302951619]
[-2.0335796456077646, 0.7743091763569929]
[-2.006159993852819, 0.3224768938408392]
[-2.0013686304006995, -0.13082235575605095]
[-2.0258103699050687, -0.8468472244187247]
[-2.085711773763604, -1.5492089299226977]
[-2.180155745717761, -2.2285499482435758]
[-2.307692458924452, -2.8729185800240624]
[-2.4661860119128494, -3.466823539511826]
[-2.6526382886428728, -3.9912675296891074]
[-2.8630482390811482, -4.425130487841916]
[-3.092377397855002, -4.7480358631122455]
[2.948499172269771, -4.9443136190802734]
[2.6997159364608994, -5.007015813274607]
[2.4510269776905513, -4.940542537539289]
[2.2084954301557103, -4.7607193638543475]
[1.9771735761169564, -4.492154797695796]
[1.7607734659700665, -4.163849608179806]
[1.5626730325332998, -3.760167729290867]
[1.384889243120064, -3.351183847238581]
[1.2272067182231883, -2.9561171486364612]
[1.0886061992705818, -2.5879036094677934]
[0.9675569336001173, -2.2540670173507946]
[0.862255485336588, -1.957990913190366]
[0.7708010102833946, -1.700188088937366]
[0.6913121105522899, -1.4793679003068267]
[0.6219968062139483, -1.2932442732268379]
[0.5611881136651835, -1.1391034287237414]
[0.5073560376458599, -1.0141796120492073]
[0.45910428119793645, -0.9158906458677288]
[0.4151575734849353, -0.8419776626523109]
[0.37434355602391456, -0.7905830357885129]
[0.3355717058171006, -0.7602909724840491]
[0.2978107403686554, -0.7501476454537516]
[0.2700652447771925, -0.3596721782047572]
[0.25137217293191183, -0.3880506956064645]
[0.2310219759800538, -0.4259571824678641]
[0.21073996595019162, -0.38532321872662495]
[0.1899865206967113, -0.4448145914125948]
[0.17377570616147553, -0.20361798999682929]
[0.16156271814403445, -0.2849015307008114]
[0.1451440644622508, -0.3718446165705355]
[0.12418133097458695, -0.4666647229360139]
[0.10599868258978562, -0.2606412124560308]
[0.0900361069305684, -0.3778618139126528]
[0.06802861860333964, -0.5024377191765015]
[0.03952802940249578, -0.6375858488572466]
[0.013919828857676286, -0.3867421729355323]
[-0.009564644308658554, -0.5526367537178636]
[-0.03161773252137268, -0.3294867747907035]
[-0.045097933656959466, -0.20972127063276394]
[-0.06058443680813319, -0.40973885541419297]
[-0.07622696574535714, -0.2159623020747644]
[-0.09244712266673183, -0.43284397478022774]
[-0.10967133004791263, -0.2561243204669993]
[-0.11834212307660241, -0.09070740068059935]
[-0.12890539151749048, -0.33182333695493116]
[-0.14160030560421832, -0.1759732265141793]
[-0.14671739324764888, -0.028710279223044477]
[-0.1501367924979915, -0.10806569079065573]
[-0.15754799619532456, -0.1883824571026703]
[-0.16349695727338887, -0.04957598601989771]
[-0.1681797201373718, -0.13773452853942342]
[-0.17175329332174893, -0.005208398835661182]
[-0.1743409166985188, -0.09829653623513293]
[-0.17825848558951085, -0.05840621940454934]
[-0.180245168752466, -0.021061107113659015]
[-0.18373493812053354, -0.11852966760904124]
[-0.18656226820676824, 0.005436464159644702]
[-0.18548581293367006, 0.037621746764278374]
[-0.186127953556805, -0.06330737168966899]
[-0.18846377947395343, -0.030125664996262645]
[-0.1891810062307231, 0.0014365947254760952]
Episode : 5 total_reward : -307.12 Avg Reward : -134.45
Episode:  6
[1.3848030794158324, 0.4862655461720635]
[1.4279268489786698, 1.2386852363414604]
[1.5085587688640043, 1.9865915590719099]
[1.626490691589864, 2.7306853499624917]
[1.7814258649601769, 3.4667215848500104]
[1.9726784020569186, 4.183379899019647]
[2.1987803504524948, 4.860698036803422]
[2.4570461488052846, 5.469933897308158]
[2.7420832458918163, 5.931549986153091]
[3.0467572044791513, 6.255408357340325]
[-2.919660656812833, 6.415289478163753]
[-2.608121714247051, 6.046268224467527]
[-2.318860920103186, 5.5241635412870655]
[-2.048618894268586, 5.28551749209693]
[-1.7945768626384004, 4.8761637731105]
[-1.5687417640422516, 4.1572401707354505]
[-1.374548404573577, 3.6104942080115325]
[-1.2061678564981042, 3.124727715007378]
[-1.0613064707240056, 2.6697277159565638]
[-0.9360117670621295, 2.342060430518476]
[-0.8260857162410868, 2.0549816023232332]
[-0.7339257097945251, 1.631418655539241]
[-0.6574893908190682, 1.4260341034790356]
[-0.5949104737347217, 1.0771225798948252]
[-0.5434339114788043, 0.98193991034187]
[-0.5016548682078881, 0.6892218204947878]
[-0.4683816235057061, 0.6417079675924924]
[-0.4370698299304969, 0.6107637754158763]
[-0.40691302164403265, 0.5955085560426986]
[-0.3826954649876173, 0.373193710213921]
[-0.36367176770460974, 0.38775418110637405]
[-0.3436827374488094, 0.4118070291256398]
[-0.32335336798207015, 0.40136774954392374]
[-0.30328134253442185, 0.40151326836200474]
[-0.2873863631047495, 0.23428590882488026]
[-0.2751546646031864, 0.2549820312376444]
[-0.26173380203427854, 0.28185247151867554]
[-0.25124501713632386, 0.1376989243995167]
[-0.24334118850992503, 0.17845422065643643]
[-0.23441761377796366, 0.1784887686220235]
[-0.22537419045383, 0.18324816434332314]
[-0.21930747831224728, 0.059420321319990616]
[-0.21487269316305557, 0.11797108464767339]
[-0.20857873941019323, 0.1337870654668208]
[-0.20474787323240218, 0.019447581644826906]
[-0.20210669098037837, 0.08619970843613234]
[-0.20055564502890366, -0.024157870377139887]
[-0.20002667255189355, 0.045316769457548714]
[-0.19714731453776313, 0.0698575511076728]
[-0.19634260745707044, -0.03766926787996494]
[-0.196429175706204, 0.034206537914628105]
[-0.19405418709874178, 0.060793006383867726]
[-0.19365884911789344, -0.04497948714992869]
[-0.19407302453746134, 0.02841247036721696]
[-0.19195463727302808, 0.05632302021011386]
[-0.1917534817285631, -0.04827679843151006]
[-0.19230612670836988, 0.026170999239231843]
[-0.19027556424126324, 0.055051499445032764]
[-0.19011517069505812, -0.048635757596826784]
[-0.1906637475865276, 0.02669268193804175]
[-0.18858527748181197, 0.056446122250588156]
[-0.18833292200775276, -0.04635190328822302]
[-0.18985520200590722, -0.014539296637951463]
[-0.1898160598587304, 0.01610498252503124]
[-0.1882526923222212, 0.04642971893533738]
[-0.18849392340672555, -0.056078962315520196]
[-0.18939089810663878, 0.02019997431898423]
[-0.18761822946235185, 0.05070677145249246]
[-0.18763830364774892, -0.051509738868382726]
[-0.18940774525126391, -0.019267925272224498]
[-0.1895977337186503, 0.011668386576770173]
[-0.18825204226548653, 0.04215927154978215]
[-0.18870560078333964, -0.060301612263914964]
[-0.18981536798485976, 0.015910924203107177]
[-0.18826164020188996, 0.04623818711568134]
[-0.18851251443494998, -0.05627315643807518]
[-0.18941939371388683, 0.01999798528059349]
[-0.1876571497227486, 0.050491774364928216]
[-0.18768843502184218, -0.051743186328670976]
[-0.1894701551995901, -0.01952562078124031]
[-0.18967379198341794, 0.01138014942811861]
[-0.18834345003798703, 0.04183352838910927]
[-0.18881442864669706, -0.060672672737512506]
[-0.18994410224154823, 0.015485728943462798]
[-0.18841323859119097, 0.045748817070828465]
[-0.18869047439341502, -0.05683824915979693]
[-0.18962783304634234, 0.019343903042697758]
[-0.1879009006109662, 0.04973339437234618]
[-0.18797315697357941, -0.05262364887687944]
[-0.18980246681105495, -0.020548744622151068]
[-0.19006142216199828, 0.010190530584412348]
[-0.18879541725830107, 0.040449665563475706]
[-0.18934125349396158, -0.06228311498990044]
[-0.1905580519185368, 0.013611178006896846]
[-0.18912860923798824, 0.043566529215042116]
[-0.1895239270186626, -0.059379240442017436]
[-0.19059878275061282, 0.016385011164006202]
[-0.18903196383140575, 0.046287745604282116]
[-0.1892906833609298, -0.056636526785237756]
[-0.19022604416448718, 0.01922209464294833]
Episode : 6 total_reward : -86.81 Avg Reward : -126.51
Episode:  7
[-2.728386444328736, -0.3678884637481292]
[-2.7510386533326474, -0.5381998964083246]
[-2.781875084879552, -0.695257365467862]
[-2.8201298497836578, -0.8349332306963609]
[-2.8648383580341608, -0.9534070993237646]
[-2.9148555920485055, -1.0472822612500292]
[-2.968880572750896, -1.1137169668455962]
[-3.0254874645701313, -1.150558705923809]
[-3.08316307052391, -1.1564655322273398]
[-3.1403496457603457, -1.1309974772300817]
[3.0876941286574304, -1.074663833242348]
[3.0305490221737124, -1.2111404261063532]
[2.967393846388795, -1.315066605290366]
[2.8999228410506275, -1.3837736082363277]
[2.8299348906123214, -1.4157444092959404]
[2.7592744166173198, -1.4106745505040998]
[2.6897712092603063, -1.369453743776429]
[2.6231832235606802, -1.294065684208625]
[2.56114613396106, -1.1874178997761713]
[2.5051325471240684, -1.0531255737035095]
[2.4564224099448984, -0.8952799134632854]
[2.416084624668051, -0.7182314976106104]
[2.3849685143662143, -0.5264129144628624]
[2.369258367198263, -0.10199297225519738]
[2.374805810741499, 0.3238907139846274]
[2.4059192964690723, 0.9206487151183198]
[2.465283994758339, 1.453939216452357]
[2.550549667043601, 1.9566876749580993]
[2.6598771939355768, 2.416413400720952]
[2.790783546324885, 2.819840694851375]
[2.9412301843633166, 3.198024826685903]
[3.1085103506768403, 3.4931818258550407]
[-2.9949799737767613, 3.6946174831843366]
[-2.8088213867708682, 3.7517259970513788]
[-2.6222835789962353, 3.709786313933931]
[-2.4401421357891557, 3.5758714143492565]
[-2.2666899908012073, 3.362214385168675]
[-2.1055257056045433, 3.0843570226978816]
[-1.959443215402359, 2.758942585389486]
[-1.8304268982386658, 2.401710101158246]
